CUENTA;BILLING;NRO_FACTURA;SCH_START_DATE;SCH_END_DATE;BILL_NUMBER;ID_CONCEPTO;DESCRIPCION_CONCEPTO;CANTIDAD;MONTO_NETO;MONTO_IMPUESTOS;MONTO_TOTAL
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049406";"50006";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049406";"50004";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049406";"05816";"Minutos Libres Utilizados";",05";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049406";"05815";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049406";"05481";"Minutos Libres Utilizados";",7";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049406";"05442";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049406";"05441";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049406";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"05437";"Estab. Llamadas Minutos Libres Utilizados";"4";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"05475";"Minutos Libres Utilizados";"16,66";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"05476";"Minutos Libres Utilizados";"3,38";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"50019";"Minutos Libres Utilizados";",6";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"RMR18";"Mensajes Persona a Persona";"23";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"SEM02";"Pack 100 SMS";"31";"25";"5,25";"30,25";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049417";"05436";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"05437";"Estab. Llamadas Minutos Libres Utilizados";"7";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"50019";"Minutos Libres Utilizados";"6,6";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"05480";"Minutos Libres Utilizados";"2,34";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"05476";"Minutos Libres Utilizados";"17,81";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"05441";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"05442";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"05475";"Minutos Libres Utilizados";"29,98";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"05436";"Estab. Llamadas Minutos Libres Utilizados";"7";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049425";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"SC025";"Mensajes Persona a Persona";"3";"1,5";",32";"1,82";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"14524";"Minutos Libres Utilizados";"4,62";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05436";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05437";"Estab. Llamadas Minutos Libres Utilizados";"14";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05442";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05443";"Estab. Llamadas Minutos Libres Utilizados";"4";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05475";"Minutos Libres Utilizados";"1,99";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05476";"Minutos Libres Utilizados";"18,33";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05481";"Minutos Libres Utilizados";"6,37";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05783";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049426";"05482";"Minutos Libres Utilizados";"7,32";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"50019";"Minutos Libres Utilizados";"25,28";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"50004";"Estab. Llamadas Minutos Libres Utilizados";"12,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"SC025";"Mensajes Persona a Persona";"48";"24";"5,04";"29,04";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"05476";"Minutos Libres Utilizados";"27,96";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"05475";"Minutos Libres Utilizados";"18,66";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"05436";"Estab. Llamadas Minutos Libres Utilizados";"14";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049428";"05437";"Estab. Llamadas Minutos Libres Utilizados";"34,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"05437";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"50019";"Minutos Libres Utilizados";"3,33";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049430";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"05437";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"05476";"Minutos Libres Utilizados";"21,09";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"50004";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"SC025";"Mensajes Persona a Persona";"3";"1,5";",32";"1,82";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"05436";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049438";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"05437";"Estab. Llamadas Minutos Libres Utilizados";"8,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"05476";"Minutos Libres Utilizados";"5,95";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"50019";"Minutos Libres Utilizados";"1,11";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"SC025";"Mensajes Persona a Persona";"12";"6";"1,26";"7,26";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049441";"05475";"Minutos Libres Utilizados";",73";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049467";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049467";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049467";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049467";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049467";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049467";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049467";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049467";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"05436";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"05437";"Estab. Llamadas Minutos Libres Utilizados";"5,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"05475";"Minutos Libres Utilizados";"1,19";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"05476";"Minutos Libres Utilizados";"6,34";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"50004";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"50019";"Minutos Libres Utilizados";"3,66";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049469";"SC025";"Mensajes Persona a Persona";"60";"30";"6,3";"36,3";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"SC025";"Mensajes Persona a Persona";"8";"4";",84";"4,84";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"05476";"Minutos Libres Utilizados";"1,66";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"05475";"Minutos Libres Utilizados";"2,79";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"05437";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049471";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049474";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049474";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049474";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049474";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049474";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049474";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049474";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"SC275";"Mensajes Multimedia";"1";"1";",21";"1,21";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"SEM02";"Pack 100 SMS";"31";"25";"5,25";"30,25";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"RMR18";"Mensajes Persona a Persona";"73";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"50154";"Minutos Libres Utilizados";",11";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"50153";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"50021";"Minutos Libres Utilizados";"5,36";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"50019";"Minutos Libres Utilizados";"17,25";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"50006";"Estab. Llamadas Minutos Libres Utilizados";"8,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"50004";"Estab. Llamadas Minutos Libres Utilizados";"11,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"05481";"Minutos Libres Utilizados";"4,22";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"05480";"Minutos Libres Utilizados";"4,3";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"05476";"Minutos Libres Utilizados";"7,07";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"05475";"Minutos Libres Utilizados";"13,81";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"05442";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"05441";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"05436";"Estab. Llamadas Minutos Libres Utilizados";"5,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"05437";"Estab. Llamadas Minutos Libres Utilizados";"16";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049482";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"05436";"Estab. Llamadas Minutos Libres Utilizados";"11";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"05475";"Minutos Libres Utilizados";"6,19";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049483";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"SEM02";"Pack 100 SMS";"31";"25";"5,25";"30,25";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
