CUENTA;BILLING;NRO_FACTURA;SCH_START_DATE;SCH_END_DATE;BILL_NUMBER;ID_CONCEPTO;DESCRIPCION_CONCEPTO;CANTIDAD;MONTO_NETO;MONTO_IMPUESTOS;MONTO_TOTAL
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"RMR18";"Mensajes Persona a Persona";"100";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"SC025";"Mensajes Persona a Persona";"7";"3,15";",66";"3,81";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"SEM02";"Pack 100 SMS";"31";"25";"5,25";"30,25";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"05436";"Estab. Llamadas Minutos Libres Utilizados";"10";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"05437";"Estab. Llamadas Minutos Libres Utilizados";"12";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"05443";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"05475";"Minutos Libres Utilizados";"28,91";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"05476";"Minutos Libres Utilizados";"18,63";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"05482";"Minutos Libres Utilizados";",33";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"05783";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"50004";"Estab. Llamadas Minutos Libres Utilizados";"10";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"50019";"Minutos Libres Utilizados";"16,46";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"50139";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"50254";"Minutos Libres Utilizados";"2,88";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693544";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693550";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693584";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693584";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693584";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693584";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693584";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693584";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693584";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693617";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693630";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"SC025";"Mensajes Persona a Persona";"3";"1,5";",32";"1,82";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"05476";"Minutos Libres Utilizados";"2,37";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"05783";"Estab. Llamadas Minutos Libres Utilizados";"7";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"14524";"Minutos Libres Utilizados";"76,98";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"50139";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"50254";"Minutos Libres Utilizados";"4,16";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"SA175";"Conexión Móvil";"128605";"12,86";"2,7";"15,56";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693674";"05437";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"SC025";"Mensajes Persona a Persona";"9";"4,5";",95";"5,45";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"05436";"Estab. Llamadas Minutos Libres Utilizados";"5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"05437";"Estab. Llamadas Minutos Libres Utilizados";"5,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"05441";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"05442";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"05475";"Minutos Libres Utilizados";"9,6";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"05476";"Minutos Libres Utilizados";"3,24";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"05480";"Minutos Libres Utilizados";"2,11";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"50004";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"50019";"Minutos Libres Utilizados";"3,56";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3874693712";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05443";"Estab. Llamadas Minutos Libres Utilizados";"4";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05441";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05476";"Minutos Libres Utilizados";"140,59";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05480";"Minutos Libres Utilizados";"124,89";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05481";"Minutos Libres Utilizados";"8,64";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05482";"Minutos Libres Utilizados";"19,98";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05783";"Estab. Llamadas Minutos Libres Utilizados";"11";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"14524";"Minutos Libres Utilizados";"21,86";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"50004";"Estab. Llamadas Minutos Libres Utilizados";"44";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"50006";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"50019";"Minutos Libres Utilizados";"247,26";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"50021";"Minutos Libres Utilizados";"1,65";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"50139";"Estab. Llamadas Minutos Libres Utilizados";"6,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"50254";"Minutos Libres Utilizados";"81,32";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"BBAGA";"Servicio BIS Blackberry AG Corpo/CO";"31";"120";"25,2";"145,2";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"BBAGP";"Servicio BIS Blackberry AG Corpo/CO";"1";"3,87";",81";"4,68";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"BBPFA";"Bonificación Streaming Pack BB Corpo CO";"16222";"-1,62";"-,34";"-1,96";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"BBPFA";"Bonificación Streaming Pack BB Corpo CO";"9262";"-,93";"-,19";"-1,12";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"PRBBP";"Bonificación ajuste precio de packs";"3,871";"-3,87";"-,81";"-4,68";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"SA175";"Conexión Móvil";"16177";"1,62";",34";"1,96";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"SA315";"Portal Móvil";"45";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"SC025";"Mensajes Persona a Persona";"55";"27,5";"5,78";"33,28";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05475";"Minutos Libres Utilizados";"98,23";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05437";"Estab. Llamadas Minutos Libres Utilizados";"37";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05442";"Estab. Llamadas Minutos Libres Utilizados";"3,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049361";"05436";"Estab. Llamadas Minutos Libres Utilizados";"32,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"05480";"Minutos Libres Utilizados";"2,17";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"05441";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049368";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"SC025";"Mensajes Persona a Persona";"35";"17,5";"3,68";"21,18";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"05437";"Estab. Llamadas Minutos Libres Utilizados";"7";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"05475";"Minutos Libres Utilizados";"13,14";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"05476";"Minutos Libres Utilizados";"116,31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"50004";"Estab. Llamadas Minutos Libres Utilizados";"3,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"50019";"Minutos Libres Utilizados";"5,72";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049372";"05436";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"PRBBP";"Bonificación ajuste precio de packs";"3,871";"-3,87";"-,81";"-4,68";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"BBAGA";"Servicio BIS Blackberry AG Corpo/CO";"31";"120";"25,2";"145,2";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"BBAGP";"Servicio BIS Blackberry AG Corpo/CO";"1";"3,87";",81";"4,68";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"BBPFA";"Bonificación Streaming Pack BB Corpo CO";"5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049385";"SA175";"Conexión Móvil";"5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"05437";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"05442";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"05475";"Minutos Libres Utilizados";"7,2";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"05481";"Minutos Libres Utilizados";"4,55";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049394";"SC025";"Mensajes Persona a Persona";"3";"1,5";",32";"1,82";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"05476";"Minutos Libres Utilizados";"127,76";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"05475";"Minutos Libres Utilizados";"45,19";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"SEM02";"Pack 100 SMS";"31";"25";"5,25";"30,25";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"SD443";"Mensajes de Texto Premium";"2";"3,2";",67";"3,87";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"SC275";"Mensajes Multimedia";"2";"2";",42";"2,42";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"RMR18";"Mensajes Persona a Persona";"89";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"05481";"Minutos Libres Utilizados";"7,27";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"05436";"Estab. Llamadas Minutos Libres Utilizados";"24";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"05437";"Estab. Llamadas Minutos Libres Utilizados";"41";"0";"0";"0";
